# Source: https://raw.githubusercontent.com/coinmetrics/data/master/csv/btc.csv (Coin Metrics community data)
# Columns extracted: time (date) + PriceUSD (daily close)
# Window: 2010-07-18 (first market print) through 2017-08-16 (last day before Binance BTCUSDT spot starts)
# Downloaded: 2026-05-26
date,close
2013-09-03,129.1828
2013-09-04,122.5292
2013-09-05,122.3701
2013-09-06,117.8611
2013-09-07,119.8150
2013-09-08,118.0574
2013-09-09,121.2593
2013-09-10,122.2155
2013-09-11,127.0882
2013-09-12,126.7807
2013-09-13,127.4077
2013-09-14,124.3485
2013-09-15,125.0764
2013-09-16,126.2047
2013-09-17,126.8973
2013-09-18,126.9038
2013-09-19,124.1810
2013-09-20,122.9216
2013-09-21,123.5083
2013-09-22,123.1249
2013-09-23,122.8657
2013-09-24,123.7974
2013-09-25,123.6141
2013-09-26,124.6857
2013-09-27,126.6053
2013-09-28,126.7966
2013-09-29,127.1086
2013-09-30,126.0903
2013-10-01,127.5754
2013-10-02,104.1051
2013-10-03,117.5755
2013-10-04,121.9303
2013-10-05,121.3934
2013-10-06,122.4753
2013-10-07,123.9069
2013-10-08,124.7665
2013-10-09,125.9335
2013-10-10,126.7047
2013-10-11,127.2553
2013-10-12,127.8513
2013-10-13,132.4157
2013-10-14,135.3392
2013-10-15,141.4939
2013-10-16,138.3279
2013-10-17,143.7471
2013-10-18,152.7756
2013-10-19,165.7727
2013-10-20,166.5002
2013-10-21,179.9106
2013-10-22,190.4028
2013-10-23,204.6004
2013-10-24,194.4100
2013-10-25,185.6438
2013-10-26,179.8082
2013-10-27,194.5461
2013-10-28,196.2747
2013-10-29,204.4282
2013-10-30,197.9006
2013-10-31,203.2836
2013-11-01,203.0371
2013-11-02,204.7929
2013-11-03,210.2754
2013-11-04,228.7910
2013-11-05,243.6417
2013-11-06,263.2096
2013-11-07,290.1242
2013-11-08,333.7507
2013-11-09,331.0511
2013-11-10,327.5587
2013-11-11,342.6977
2013-11-12,354.6455
2013-11-13,394.5045
2013-11-14,416.7063
2013-11-15,408.3988
2013-11-16,435.7984
2013-11-17,485.3366
2013-11-18,657.7785
2013-11-19,546.8784
2013-11-20,595.3391
2013-11-21,720.7644
2013-11-22,802.9169
2013-11-23,834.2953
2013-11-24,807.1667
2013-11-25,816.2434
2013-11-26,916.0972
2013-11-27,962.9106
2013-11-28,1007.3872
2013-11-29,1128.7255
2013-11-30,1119.2967
2013-12-01,964.4858
2013-12-02,1040.8082
2013-12-03,1053.6210
2013-12-04,1134.9322
2013-12-05,1027.4118
2013-12-06,824.5817
2013-12-07,703.7484
2013-12-08,783.5733
2013-12-09,896.0793
2013-12-10,977.1654
2013-12-11,875.4640
2013-12-12,873.3248
2013-12-13,879.1561
2013-12-14,852.8561
2013-12-15,864.0617
2013-12-16,677.8941
2013-12-17,682.6268
2013-12-18,526.1210
2013-12-19,685.5251
2013-12-20,600.2170
2013-12-21,597.0335
2013-12-22,615.0130
2013-12-23,657.9266
2013-12-24,650.6647
2013-12-25,678.2902
2013-12-26,749.9966
2013-12-27,722.5706
2013-12-28,715.8524
2013-12-29,727.2712
2013-12-30,735.7420
2013-12-31,729.5576
2014-01-01,752.4045
2014-01-02,784.9549
2014-01-03,807.2229
2014-01-04,828.6021
2014-01-05,902.4874
2014-01-06,914.4600
2014-01-07,803.3518
2014-01-08,820.6900
2014-01-09,831.3348
2014-01-10,853.2989
2014-01-11,889.5558
2014-01-12,845.1913
2014-01-13,822.8770
2014-01-14,815.2936
2014-01-15,841.0899
2014-01-16,815.8548
2014-01-17,792.8295
2014-01-18,809.7835
2014-01-19,838.4285
2014-01-20,828.8852
2014-01-21,823.8180
2014-01-22,818.9764
2014-01-23,810.9224
2014-01-24,781.0425
2014-01-25,804.4032
2014-01-26,814.4994
2014-01-27,742.7014
2014-01-28,790.1764
2014-01-29,793.3844
2014-01-30,799.4745
2014-01-31,803.2376
2014-02-01,813.2195
2014-02-02,814.4909
2014-02-03,806.9974
2014-02-04,800.0782
2014-02-05,784.4737
2014-02-06,763.5694
2014-02-07,711.5713
2014-02-08,677.6823
2014-02-09,687.4061
2014-02-10,685.4575
2014-02-11,671.8997
2014-02-12,653.7658
2014-02-13,612.9184
2014-02-14,668.7886
2014-02-15,654.3771
2014-02-16,623.2503
2014-02-17,631.3346
2014-02-18,627.2718
2014-02-19,623.5401
2014-02-20,563.7686
2014-02-21,580.3243
2014-02-22,607.1246
2014-02-23,610.0823
2014-02-24,542.2667
2014-02-25,533.7076
2014-02-26,587.5786
2014-02-27,585.3939
2014-02-28,551.2948
2014-03-01,567.5342
2014-03-02,558.5277
2014-03-03,676.5057
2014-03-04,674.5114
2014-03-05,670.3389
2014-03-06,667.7128
2014-03-07,631.7703
2014-03-08,621.5241
2014-03-09,640.5789
2014-03-10,628.1512
2014-03-11,633.7338
2014-03-12,634.6468
2014-03-13,643.4321
2014-03-14,628.3086
2014-03-15,636.2187
2014-03-16,634.1689
2014-03-17,622.7602
2014-03-18,614.3095
2014-03-19,610.5112
2014-03-20,586.6076
2014-03-21,569.6945
2014-03-22,564.7000
2014-03-23,558.9589
2014-03-24,585.0233
2014-03-25,583.7712
2014-03-26,579.2439
2014-03-27,483.1640
2014-03-28,498.6613
2014-03-29,489.5170
2014-03-30,458.9663
2014-03-31,455.3554
2014-04-01,479.0085
2014-04-02,439.0115
2014-04-03,449.4412
2014-04-04,449.7199
2014-04-05,461.6753
2014-04-06,458.6335
2014-04-07,448.6553
2014-04-08,452.8031
2014-04-09,442.8380
2014-04-10,366.9119
2014-04-11,421.9435
2014-04-12,424.2742
2014-04-13,416.3623
2014-04-14,461.1082
2014-04-15,521.6153
2014-04-16,531.4818
2014-04-17,499.8376
2014-04-18,483.0200
2014-04-19,504.3656
2014-04-20,501.5572
2014-04-21,498.0845
2014-04-22,489.5035
2014-04-23,490.6330
2014-04-24,503.2918
2014-04-25,466.4262
2014-04-26,459.2267
2014-04-27,438.7094
2014-04-28,441.5478
2014-04-29,447.7099
2014-04-30,448.8757
2014-05-01,460.1947
2014-05-02,452.2398
2014-05-03,438.9786
2014-05-04,436.6754
2014-05-05,432.3382
2014-05-06,430.1282
2014-05-07,442.1829
2014-05-08,440.4028
2014-05-09,452.6980
2014-05-10,456.7558
2014-05-11,439.1145
2014-05-12,441.2810
2014-05-13,439.0058
2014-05-14,444.8482
2014-05-15,446.9616
2014-05-16,448.7422
2014-05-17,449.2223
2014-05-18,446.9626
2014-05-19,447.4049
2014-05-20,490.3356
2014-05-21,493.9335
2014-05-22,526.8143
2014-05-23,523.6993
2014-05-24,527.6912
2014-05-25,573.3125
2014-05-26,584.8480
2014-05-27,573.9283
2014-05-28,579.1893
2014-05-29,570.3493
2014-05-30,620.8464
2014-05-31,627.8924
2014-06-01,630.0750
2014-06-02,663.5057
2014-06-03,672.3879
2014-06-04,643.8874
2014-06-05,661.5036
2014-06-06,650.1333
2014-06-07,656.8003
2014-06-08,657.8200
2014-06-09,648.3363
2014-06-10,650.9366
2014-06-11,631.4890
2014-06-12,591.9751
2014-06-13,597.0450
2014-06-14,575.5595
2014-06-15,589.7246
2014-06-16,590.5675
2014-06-17,609.0800
2014-06-18,607.6298
2014-06-19,595.7515
2014-06-20,591.5315
2014-06-21,592.7643
2014-06-22,599.6346
2014-06-23,589.5523
2014-06-24,579.9737
2014-06-25,562.2368
2014-06-26,580.7492
2014-06-27,600.6383
2014-06-28,594.3903
2014-06-29,600.8405
2014-06-30,638.9461
2014-07-01,642.9566
2014-07-02,651.2983
2014-07-03,646.4134
2014-07-04,630.6355
2014-07-05,630.4683
2014-07-06,634.6727
2014-07-07,622.8550
2014-07-08,624.8943
2014-07-09,621.9391
2014-07-10,616.5228
2014-07-11,634.4944
2014-07-12,636.9240
2014-07-13,629.8758
2014-07-14,619.1975
2014-07-15,621.9346
2014-07-16,616.3519
2014-07-17,624.2593
2014-07-18,630.7501
2014-07-19,629.1734
2014-07-20,625.2487
2014-07-21,621.3053
2014-07-22,619.8233
2014-07-23,619.7728
2014-07-24,602.8796
2014-07-25,601.5785
2014-07-26,594.7026
2014-07-27,591.5754
2014-07-28,587.4930
2014-07-29,584.1124
2014-07-30,562.9146
2014-07-31,581.9756
2014-08-01,596.5068
2014-08-02,589.7573
2014-08-03,586.7537
2014-08-04,587.6083
2014-08-05,581.8820
2014-08-06,582.2484
2014-08-07,586.0466
2014-08-08,589.0244
2014-08-09,588.9785
2014-08-10,589.3735
2014-08-11,573.4415
2014-08-12,568.3075
2014-08-13,548.3702
2014-08-14,505.1075
2014-08-15,500.3231
2014-08-16,521.7480
2014-08-17,497.7647
2014-08-18,468.9579
2014-08-19,486.7944
2014-08-20,515.1204
2014-08-21,519.3079
2014-08-22,516.1594
2014-08-23,497.1258
2014-08-24,508.4307
2014-08-25,501.6103
2014-08-26,511.8523
2014-08-27,510.1623
2014-08-28,506.2852
2014-08-29,508.8666
2014-08-30,501.2757
2014-08-31,478.5114
2014-09-01,474.5415
2014-09-02,474.4307
2014-09-03,473.9592
2014-09-04,489.5552
2014-09-05,478.7498
2014-09-06,480.6425
2014-09-07,478.3655
2014-09-08,468.9755
2014-09-09,473.5120
2014-09-10,477.7784
2014-09-11,477.2707
2014-09-12,473.9973
2014-09-13,477.9610
2014-09-14,475.6481
2014-09-15,472.6556
2014-09-16,464.1778
2014-09-17,456.3399
2014-09-18,426.8801
2014-09-19,393.8939
2014-09-20,411.0413
2014-09-21,400.4045
2014-09-22,400.8816
2014-09-23,438.4918
2014-09-24,423.7001
2014-09-25,409.5377
2014-09-26,405.2983
2014-09-27,400.5993
2014-09-28,375.5500
2014-09-29,373.0646
2014-09-30,389.2640
2014-10-01,382.9094
2014-10-02,372.5257
2014-10-03,357.6657
2014-10-04,328.8261
2014-10-05,322.8263
2014-10-06,326.8035
2014-10-07,333.5702
2014-10-08,354.4073
2014-10-09,361.7164
2014-10-10,358.8904
2014-10-11,361.9084
2014-10-12,377.8712
2014-10-13,391.9942
2014-10-14,400.8806
2014-10-15,394.6259
2014-10-16,382.3215
2014-10-17,382.2008
2014-10-18,391.2932
2014-10-19,388.6845
2014-10-20,381.1909
2014-10-21,385.2046
2014-10-22,380.7788
2014-10-23,357.3448
2014-10-24,357.4884
2014-10-25,345.8112
2014-10-26,353.0820
2014-10-27,350.0157
2014-10-28,354.6538
2014-10-29,333.5994
2014-10-30,344.6094
2014-10-31,337.1829
2014-11-01,324.3713
2014-11-02,324.2486
2014-11-03,325.3619
2014-11-04,329.6577
2014-11-05,338.8058
2014-11-06,349.6899
2014-11-07,342.1333
2014-11-08,345.7163
2014-11-09,363.6101
2014-11-10,365.5023
2014-11-11,367.8255
2014-11-12,422.5914
2014-11-13,421.9145
2014-11-14,398.3889
2014-11-15,377.9938
2014-11-16,390.2058
2014-11-17,387.5010
2014-11-18,373.8646
2014-11-19,377.6134
2014-11-20,356.1813
2014-11-21,350.7489
2014-11-22,352.4555
2014-11-23,367.7732
2014-11-24,376.9942
2014-11-25,376.7556
2014-11-26,367.5302
2014-11-27,369.5302
2014-11-28,377.8969
2014-11-29,376.0763
2014-11-30,378.6904
2014-12-01,379.1120
2014-12-02,382.9468
2014-12-03,375.9160
2014-12-04,368.8456
2014-12-05,378.4283
2014-12-06,375.1380
2014-12-07,376.6398
2014-12-08,363.2157
2014-12-09,351.1068
2014-12-10,347.8814
2014-12-11,348.5930
2014-12-12,353.1906
2014-12-13,349.2429
2014-12-14,356.0797
2014-12-15,347.0952
2014-12-16,328.6133
2014-12-17,320.2976
2014-12-18,313.5117
2014-12-19,318.2429
2014-12-20,330.0658
2014-12-21,320.9927
2014-12-22,331.8426
2014-12-23,336.0841
2014-12-24,323.0323
2014-12-25,318.9961
2014-12-26,329.2103
2014-12-27,315.9684
2014-12-28,317.0105
2014-12-29,313.0655
2014-12-30,310.4420
2014-12-31,320.6623
2015-01-01,314.7765
2015-01-02,315.9427
2015-01-03,285.6473
2015-01-04,263.3346
2015-01-05,275.0039
2015-01-06,287.5495
2015-01-07,297.5356
2015-01-08,284.3424
2015-01-09,292.5011
2015-01-10,276.2305
2015-01-11,268.7555
2015-01-12,268.6172
2015-01-13,224.1081
2015-01-14,175.6376
2015-01-15,212.3410
2015-01-16,207.5952
2015-01-17,199.8248
2015-01-18,211.1325
2015-01-19,216.8947
2015-01-20,211.9199
2015-01-21,227.9042
2015-01-22,233.6474
2015-01-23,233.1329
2015-01-24,249.0821
2015-01-25,254.5179
2015-01-26,273.9522
2015-01-27,264.7538
2015-01-28,235.7358
2015-01-29,233.9574
2015-01-30,228.8962
2015-01-31,217.3322
2015-02-01,227.1113
2015-02-02,240.0924
2015-02-03,227.7757
2015-02-04,226.7811
2015-02-05,217.0112
2015-02-06,222.7250
2015-02-07,228.6471
2015-02-08,224.0360
2015-02-09,220.7685
2015-02-10,220.8882
2015-02-11,219.4959
2015-02-12,222.5832
2015-02-13,236.5554
2015-02-14,257.6277
2015-02-15,234.4458
2015-02-16,235.0861
2015-02-17,243.9058
2015-02-18,235.9952
2015-02-19,241.8723
2015-02-20,245.5308
2015-02-21,245.5960
2015-02-22,236.6907
2015-02-23,239.0660
2015-02-24,239.8693
2015-02-25,238.2361
2015-02-26,237.0444
2015-02-27,255.1168
2015-02-28,254.9484
2015-03-01,260.6513
2015-03-02,276.3226
2015-03-03,282.7059
2015-03-04,273.4475
2015-03-05,276.2688
2015-03-06,273.3181
2015-03-07,276.4034
2015-03-08,275.3380
2015-03-09,290.1301
2015-03-10,292.3204
2015-03-11,296.6933
2015-03-12,295.8003
2015-03-13,285.9110
2015-03-14,283.6083
2015-03-15,287.2701
2015-03-16,291.3921
2015-03-17,285.2484
2015-03-18,257.2862
2015-03-19,262.0929
2015-03-20,262.9665
2015-03-21,261.1843
2015-03-22,268.8994
2015-03-23,266.7780
2015-03-24,246.8351
2015-03-25,246.7191
2015-03-26,249.5330
2015-03-27,247.3789
2015-03-28,253.2316
2015-03-29,242.9676
2015-03-30,248.3369
2015-03-31,244.7125
2015-04-01,247.1858
2015-04-02,253.6301
2015-04-03,254.8332
2015-04-04,253.9458
2015-04-05,261.1121
2015-04-06,256.3674
2015-04-07,254.8319
2015-04-08,245.8252
2015-04-09,243.8606
2015-04-10,235.8719
2015-04-11,237.4091
2015-04-12,237.1410
2015-04-13,225.5056
2015-04-14,219.7572
2015-04-15,223.3139
2015-04-16,228.4938
2015-04-17,222.7851
2015-04-18,223.3980
2015-04-19,223.2841
2015-04-20,224.8949
2015-04-21,234.9394
2015-04-22,233.8224
2015-04-23,235.9333
2015-04-24,231.4586
2015-04-25,226.4460
2015-04-26,220.5034
2015-04-27,227.3260
2015-04-28,225.5494
2015-04-29,225.6693
2015-04-30,236.3280
2015-05-01,232.7466
2015-05-02,235.5401
2015-05-03,240.4642
2015-05-04,238.9767
2015-05-05,236.0234
2015-05-06,229.4812
2015-05-07,237.1307
2015-05-08,244.3835
2015-05-09,242.7060
2015-05-10,240.7315
2015-05-11,242.2498
2015-05-12,242.2091
2015-05-13,236.5503
2015-05-14,236.9489
2015-05-15,237.4845
2015-05-16,235.8121
2015-05-17,236.9637
2015-05-18,232.8838
2015-05-19,231.9744
2015-05-20,234.1903
2015-05-21,235.5538
2015-05-22,240.3232
2015-05-23,238.9633
2015-05-24,240.7118
2015-05-25,237.0035
2015-05-26,236.7963
2015-05-27,237.2036
2015-05-28,236.9569
2015-05-29,236.6465
2015-05-30,232.7888
2015-05-31,229.4505
2015-06-01,223.2827
2015-06-02,225.3208
2015-06-03,225.2131
2015-06-04,223.5401
2015-06-05,224.7311
2015-06-06,225.1605
2015-06-07,223.4117
2015-06-08,228.7743
2015-06-09,229.3705
2015-06-10,228.5885
2015-06-11,229.5844
2015-06-12,229.8112
2015-06-13,233.0153
2015-06-14,232.5071
2015-06-15,236.7910
2015-06-16,251.4327
2015-06-17,247.9693
2015-06-18,249.0125
2015-06-19,244.8035
2015-06-20,245.5825
2015-06-21,244.3003
2015-06-22,247.0179
2015-06-23,244.1848
2015-06-24,240.4515
2015-06-25,242.3479
2015-06-26,242.9680
2015-06-27,251.5293
2015-06-28,249.0583
2015-06-29,256.6502
2015-06-30,263.8544
2015-07-01,258.0426
2015-07-02,254.7471
2015-07-03,256.0870
2015-07-04,260.5092
2015-07-05,271.3025
2015-07-06,269.1379
2015-07-07,266.4699
2015-07-08,270.5761
2015-07-09,269.6803
2015-07-10,285.5588
2015-07-11,293.9175
2015-07-12,311.4819
2015-07-13,292.6492
2015-07-14,287.7410
2015-07-15,285.9229
2015-07-16,278.5327
2015-07-17,280.0647
2015-07-18,277.3546
2015-07-19,275.2820
2015-07-20,279.1144
2015-07-21,276.6524
2015-07-22,277.7644
2015-07-23,276.8116
2015-07-24,289.3060
2015-07-25,289.5076
2015-07-26,293.3148
2015-07-27,294.4268
2015-07-28,295.4101
2015-07-29,289.8558
2015-07-30,288.2363
2015-07-31,284.5973
2015-08-01,281.6688
2015-08-02,282.4230
2015-08-03,282.1851
2015-08-04,285.2866
2015-08-05,282.3389
2015-08-06,278.9957
2015-08-07,279.4887
2015-08-08,261.4503
2015-08-09,266.3420
2015-08-10,264.9288
2015-08-11,271.4217
2015-08-12,268.1439
2015-08-13,264.6916
2015-08-14,266.3559
2015-08-15,261.9368
2015-08-16,258.9308
2015-08-17,258.0094
2015-08-18,217.8859
2015-08-19,227.2183
2015-08-20,235.5239
2015-08-21,232.8006
2015-08-22,230.6392
2015-08-23,228.6731
2015-08-24,211.9559
2015-08-25,222.6550
2015-08-26,226.1167
2015-08-27,224.9399
2015-08-28,232.1708
2015-08-29,229.8262
2015-08-30,229.0196
2015-08-31,230.6895
2015-09-01,227.9556
2015-09-02,229.5022
2015-09-03,227.1071
2015-09-04,231.1776
2015-09-05,235.9030
2015-09-06,240.8055
2015-09-07,240.6336
2015-09-08,244.1750
2015-09-09,238.7225
2015-09-10,238.7505
2015-09-11,240.8450
2015-09-12,236.3518
2015-09-13,230.5488
2015-09-14,230.9488
2015-09-15,230.3986
2015-09-16,229.0433
2015-09-17,233.2027
2015-09-18,233.1751
2015-09-19,232.2416
2015-09-20,231.3623
2015-09-21,226.7734
2015-09-22,230.6263
2015-09-23,230.1324
2015-09-24,234.3199
2015-09-25,235.5382
2015-09-26,234.5918
2015-09-27,233.2433
2015-09-28,240.0173
2015-09-29,237.3362
2015-09-30,236.7398
2015-10-01,238.2298
2015-10-02,237.9370
2015-10-03,239.7359
2015-10-04,239.5169
2015-10-05,240.9612
2015-10-06,246.9405
2015-10-07,243.7345
2015-10-08,243.0296
2015-10-09,244.4489
2015-10-10,245.9559
2015-10-11,248.5282
2015-10-12,246.0936
2015-10-13,250.4713
2015-10-14,253.1423
2015-10-15,254.6930
2015-10-16,262.7374
2015-10-17,271.9309
2015-10-18,263.4817
2015-10-19,264.3627
2015-10-20,270.8322
2015-10-21,268.0402
2015-10-22,275.4150
2015-10-23,278.6128
2015-10-24,283.6111
2015-10-25,286.0497
2015-10-26,286.7034
2015-10-27,295.5629
2015-10-28,304.4421
2015-10-29,314.8795
2015-10-30,328.4923
2015-10-31,314.1195
2015-11-01,329.8542
2015-11-02,364.6166
2015-11-03,400.9231
2015-11-04,405.4817
2015-11-05,384.3412
2015-11-06,372.9754
2015-11-07,386.5046
2015-11-08,372.4001
2015-11-09,380.4956
2015-11-10,337.8305
2015-11-11,308.9222
2015-11-12,337.5230
2015-11-13,337.2790
2015-11-14,333.0471
2015-11-15,319.9280
2015-11-16,331.1327
2015-11-17,335.8498
2015-11-18,335.7445
2015-11-19,326.2321
2015-11-20,321.9405
2015-11-21,325.9052
2015-11-22,323.7170
2015-11-23,323.0126
2015-11-24,319.9614
2015-11-25,328.9605
2015-11-26,356.2553
2015-11-27,359.2688
2015-11-28,356.5673
2015-11-29,371.7076
2015-11-30,377.3898
2015-12-01,362.5324
2015-12-02,359.2224
2015-12-03,361.2101
2015-12-04,363.2416
2015-12-05,389.3630
2015-12-06,393.3191
2015-12-07,395.3466
2015-12-08,413.7987
2015-12-09,417.6327
2015-12-10,415.7299
2015-12-11,453.8615
2015-12-12,435.8557
2015-12-13,434.4035
2015-12-14,442.9917
2015-12-15,464.6179
2015-12-16,454.1425
2015-12-17,456.2401
2015-12-18,463.1758
2015-12-19,461.3999
2015-12-20,442.1540
2015-12-21,437.6401
2015-12-22,435.2684
2015-12-23,442.6657
2015-12-24,455.8787
2015-12-25,455.7188
2015-12-26,418.2215
2015-12-27,422.7059
2015-12-28,421.0529
2015-12-29,431.3400
2015-12-30,426.0436
2015-12-31,429.6772
2016-01-01,434.6780
2016-01-02,434.4399
2016-01-03,430.1362
2016-01-04,433.4490
2016-01-05,432.6695
2016-01-06,430.6779
2016-01-07,459.2089
2016-01-08,454.1344
2016-01-09,449.8452
2016-01-10,448.5802
2016-01-11,449.0331
2016-01-12,441.7682
2016-01-13,432.3106
2016-01-14,429.8232
2016-01-15,367.8232
2016-01-16,388.0712
2016-01-17,382.4821
2016-01-18,384.8652
2016-01-19,378.1617
2016-01-20,420.6229
2016-01-21,409.2985
2016-01-22,381.0465
2016-01-23,386.3706
2016-01-24,403.4469
2016-01-25,391.9861
2016-01-26,391.1429
2016-01-27,394.6275
2016-01-28,378.9010
2016-01-29,379.0000
2016-01-30,377.2628
2016-01-31,366.3417
2016-02-01,371.2234
2016-02-02,372.9276
2016-02-03,368.0982
2016-02-04,389.7231
2016-02-05,384.3984
2016-02-06,374.6316
2016-02-07,375.1539
2016-02-08,370.8144
2016-02-09,373.5116
2016-02-10,379.0826
2016-02-11,377.6392
2016-02-12,382.2945
2016-02-13,389.5984
2016-02-14,406.1507
2016-02-15,399.2676
2016-02-16,407.0353
2016-02-17,415.3241
2016-02-18,421.2897
2016-02-19,419.6265
2016-02-20,440.1958
2016-02-21,438.7186
2016-02-22,437.5353
2016-02-23,420.0326
2016-02-24,423.9951
2016-02-25,424.0909
2016-02-26,431.7622
2016-02-27,432.9478
2016-02-28,433.1023
2016-02-29,437.7759
2016-03-01,432.8079
2016-03-02,423.0798
2016-03-03,419.2688
2016-03-04,407.9902
2016-03-05,397.3145
2016-03-06,403.7052
2016-03-07,413.2294
2016-03-08,411.4260
2016-03-09,412.5407
2016-03-10,416.3409
2016-03-11,419.5119
2016-03-12,410.2642
2016-03-13,411.8059
2016-03-14,415.0270
2016-03-15,415.2664
2016-03-16,417.0241
2016-03-17,418.6054
2016-03-18,408.9016
2016-03-19,409.1244
2016-03-20,412.0570
2016-03-21,411.6018
2016-03-22,416.5817
2016-03-23,417.3783
2016-03-24,413.5602
2016-03-25,416.3732
2016-03-26,416.8231
2016-03-27,425.4550
2016-03-28,422.9174
2016-03-29,415.8638
2016-03-30,412.7777
2016-03-31,415.9568
2016-04-01,417.2007
2016-04-02,419.7631
2016-04-03,420.0736
2016-04-04,419.5407
2016-04-05,422.5014
2016-04-06,421.9072
2016-04-07,421.4672
2016-04-08,418.6435
2016-04-09,418.7586
2016-04-10,421.9545
2016-04-11,423.2730
2016-04-12,427.4277
2016-04-13,424.8725
2016-04-14,425.8566
2016-04-15,430.7244
2016-04-16,432.2163
2016-04-17,429.3400
2016-04-18,429.6569
2016-04-19,437.5687
2016-04-20,442.6617
2016-04-21,452.1647
2016-04-22,448.1344
2016-04-23,453.9147
2016-04-24,463.3829
2016-04-25,465.3160
2016-04-26,469.6088
2016-04-27,445.7411
2016-04-28,451.0601
2016-04-29,457.0100
2016-04-30,449.9005
2016-05-01,455.0107
2016-05-02,444.9331
2016-05-03,451.6289
2016-05-04,448.3680
2016-05-05,449.3361
2016-05-06,461.6939
2016-05-07,461.3618
2016-05-08,461.3789
2016-05-09,463.4622
2016-05-10,451.0797
2016-05-11,453.8963
2016-05-12,455.6073
2016-05-13,457.2419
2016-05-14,458.1195
2016-05-15,460.8577
2016-05-16,455.2241
2016-05-17,453.5458
2016-05-18,454.4862
2016-05-19,437.7242
2016-05-20,442.3968
2016-05-21,444.0782
2016-05-22,440.5587
2016-05-23,444.2051
2016-05-24,445.6745
2016-05-25,450.5495
2016-05-26,454.4337
2016-05-27,471.8201
2016-05-28,530.9106
2016-05-29,527.5497
2016-05-30,533.4931
2016-05-31,530.9437
2016-06-01,537.6137
2016-06-02,538.7712
2016-06-03,570.1760
2016-06-04,574.2662
2016-06-05,575.1376
2016-06-06,585.8571
2016-06-07,578.4692
2016-06-08,583.0976
2016-06-09,577.1017
2016-06-10,579.8150
2016-06-11,605.4496
2016-06-12,670.3924
2016-06-13,704.3218
2016-06-14,684.9483
2016-06-15,695.0015
2016-06-16,767.4200
2016-06-17,750.0146
2016-06-18,758.2888
2016-06-19,766.7671
2016-06-20,722.4975
2016-06-21,669.6042
2016-06-22,594.8330
2016-06-23,627.6779
2016-06-24,664.1270
2016-06-25,668.8727
2016-06-26,630.4342
2016-06-27,652.2448
2016-06-28,647.2188
2016-06-29,638.5863
2016-06-30,674.2848
2016-07-01,677.5124
2016-07-02,702.7393
2016-07-03,662.5501
2016-07-04,679.8425
2016-07-05,668.1660
2016-07-06,677.6513
2016-07-07,640.0532
2016-07-08,665.0517
2016-07-09,651.9419
2016-07-10,649.9593
2016-07-11,650.2726
2016-07-12,670.0231
2016-07-13,658.3336
2016-07-14,660.9060
2016-07-15,666.7587
2016-07-16,665.2756
2016-07-17,681.0896
2016-07-18,675.1186
2016-07-19,674.6604
2016-07-20,667.3054
2016-07-21,666.8517
2016-07-22,650.5629
2016-07-23,657.3779
2016-07-24,661.3940
2016-07-25,655.1196
2016-07-26,654.6263
2016-07-27,656.2751
2016-07-28,656.1965
2016-07-29,657.5576
2016-07-30,655.3617
2016-07-31,624.8045
2016-08-01,606.5092
2016-08-02,526.9811
2016-08-03,570.3470
2016-08-04,583.5422
2016-08-05,581.2798
2016-08-06,590.7954
2016-08-07,594.7323
2016-08-08,591.6293
2016-08-09,587.9321
2016-08-10,589.9688
2016-08-11,589.5859
2016-08-12,587.1916
2016-08-13,585.3636
2016-08-14,571.3871
2016-08-15,566.5644
2016-08-16,578.4149
2016-08-17,573.6637
2016-08-18,573.2632
2016-08-19,573.9585
2016-08-20,581.7971
2016-08-21,580.7922
2016-08-22,584.9719
2016-08-23,582.6277
2016-08-24,578.7018
2016-08-25,576.0334
2016-08-26,578.8747
2016-08-27,570.2010
2016-08-28,575.1052
2016-08-29,573.4293
2016-08-30,575.6957
2016-08-31,572.2728
2016-09-01,572.2217
2016-09-02,576.8468
2016-09-03,600.3744
2016-09-04,610.5389
2016-09-05,607.5270
2016-09-06,612.9955
2016-09-07,615.6598
2016-09-08,630.5502
2016-09-09,622.9779
2016-09-10,624.7526
2016-09-11,608.2467
2016-09-12,607.7074
2016-09-13,608.6943
2016-09-14,609.4131
2016-09-15,607.0703
2016-09-16,607.8064
2016-09-17,607.3814
2016-09-18,611.5335
2016-09-19,608.8713
2016-09-20,608.3717
2016-09-21,596.9458
2016-09-22,595.5647
2016-09-23,602.3788
2016-09-24,602.6874
2016-09-25,600.6101
2016-09-26,606.7788
2016-09-27,605.1516
2016-09-28,604.6865
2016-09-29,605.2026
2016-09-30,608.8658
2016-10-01,615.4085
2016-10-02,611.7486
2016-10-03,612.5903
2016-10-04,610.0079
2016-10-05,612.1478
2016-10-06,611.7609
2016-10-07,617.9057
2016-10-08,619.3010
2016-10-09,617.1010
2016-10-10,618.0852
2016-10-11,642.9814
2016-10-12,636.5979
2016-10-13,635.4441
2016-10-14,639.5861
2016-10-15,637.2838
2016-10-16,642.9130
2016-10-17,639.1375
2016-10-18,635.5765
2016-10-19,629.6407
2016-10-20,628.5989
2016-10-21,630.9062
2016-10-22,654.5086
2016-10-23,651.9620
2016-10-24,650.0272
2016-10-25,655.7925
2016-10-26,675.1099
2016-10-27,686.5233
2016-10-28,690.3907
2016-10-29,715.4455
2016-10-30,699.3334
